AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
30,27,380552.548793333,26863.6307325528,151833.154013972,604829.3515422,1319704.77962811,3059607.5465464
30,28,313982.285454528,11485.7482038419,87951.3942376857,470915.434236957,1239574.11649802,2634426.63813191
30,29,282631.014783728,3024.22261737935,79258.2170187814,404781.090204206,1191754.69354678,2495188.10820878
30,30,244232.3475523,0,51238.2738017639,368640.696200778,1039681.91029465,2395298.5680611
30,31,219587.013397104,0,25960.9688744144,268365.63304365,973737.297422795,2957469.94349185
30,32,205247.595768762,0,27022.8813537716,221931.224456284,948463.213796242,3165071.83320139
30,33,166623.008723555,0,0,97475.8266287417,901050.427302782,3016600.02223003
30,34,150531.730506193,0,0,73975.8515092443,878486.700883043,2596680.88770611
30,35,121286.604377701,0,0,53754.7666580123,818476.988118649,2192257.61768248
30,36,121687.127560147,0,0,56813.6641060725,755905.432123193,1915937.57333043
30,37,108204.80911874,0,0,23606.9850544607,658481.357397669,2395715.55878581
30,38,72696.1264539253,0,0,6630.0724300318,509845.092294773,1555689.48934489
30,39,73965.9474109912,0,0,10019.678999771,516325.979676952,1789246.20104071
30,40,72046.8602737449,0,0,0,429955.088005184,2808014.90413369
31,1,20529.9765616182,0,3847.73766131619,20016.1261623818,66341.3448453119,484945.757160451
31,2,262573.584368843,119078.326680975,191340.477979708,358305.25476766,667865.113261075,1442275.76123923
31,3,747628.609814512,465672.405138971,661911.343018925,932947.459393842,1541872.0071812,2391806.44811238
31,4,1204548.25799043,846163.968546904,1115695.42437322,1451632.459446,2145122.23087991,3481067.46370067
31,5,1584806.0559295,1149340.89374352,1539420.08869633,1910553.60173387,2706716.75819208,3742250.08243913
31,6,1807706.90576263,1298231.71437583,1728545.12159638,2188689.85485898,3010800.14079949,4813006.84240653
31,7,1948784.13002546,1444834.39992477,1850795.87071819,2363935.73794979,3321473.20307881,4833671.76104824
31,8,2002566.47470591,1476805.94565771,1920509.20704803,2460755.82177006,3323279.39837883,4501810.31274776
31,9,1962621.35589925,1413121.68762502,1834560.9059333,2425291.41803074,3460221.05714332,5300460.87740193
31,10,1899568.81748377,1332921.7737534,1775348.01433424,2354385.50974848,3291075.27835986,4528540.08774961
31,11,1833349.23722331,1249700.33061372,1726905.9983006,2322556.7613671,3324388.63379806,4800344.72354111
31,12,1752240.81477684,1191587.5460802,1639236.74712888,2179839.95507635,3245756.70272084,5377046.35408161
31,13,1651496.74256912,1097507.51891745,1549163.87917692,2068878.5355956,3120798.27069833,4819030.17196918
31,14,1531281.38979699,943083.104686372,1414434.24381023,1962125.92810095,3027736.86276517,4627598.95836104
31,15,1423855.19753737,856524.545837192,1301923.50502855,1858851.30345387,2949579.01446872,4277980.98092062
31,16,1275211.54960001,717638.631711411,1153839.38763187,1670920.37626352,2703460.40524818,4275459.17190317
31,17,1189154.51246313,600430.222161645,1046209.32569001,1593901.47221998,2656749.72253904,4528429.01286297
31,18,1063304.04890483,533979.60908858,944471.358309494,1457176.23451986,2406205.64121418,3940931.07249745
31,19,955041.029964122,457276.012684578,784284.238320882,1307243.8616646,2331646.56031997,3811219.56634702
31,20,883941.844620878,374807.586055004,744780.238870193,1257759.30080138,2191808.06295482,3573501.19711938
31,21,721908.05760585,260236.13386224,604292.358377958,1020203.05395613,1904360.03965549,2936061.23897629
31,22,673452.22371118,162766.443468395,548553.174963214,981617.997836866,1822724.05385439,3702797.66198503
31,23,584807.337516106,108745.016855279,461569.296284287,855195.398201468,1653170.92410758,3305704.78818121
31,24,541764.440368499,81345.0072459965,403973.279921874,798774.502462745,1571415.41120567,3127117.51811746
31,25,495379.735308555,54930.6719478277,320167.296413001,723902.050724595,1672204.85807772,3317104.83869981
31,26,432180.533275977,42979.6969472986,238801.053867171,677820.058336449,1510925.091079,2762224.77705872
31,27,369209.644367666,25824.1360311964,149202.347816931,548384.613748229,1423128.37341293,2472657.14428495
31,28,332810.979641286,14727.0176623831,100689.662753522,540483.409674488,1245170.06313012,2313476.59216305
31,29,310568.110971711,9117.13435961404,91308.4213715737,465279.175297005,1277949.43498054,2426183.28914404
31,30,256010.375179031,0,51922.3657634854,330092.297510434,1079375.63698548,2798932.63348488
31,31,197707.724332681,0,31751.6337328561,217062.048541787,978506.002702526,2460218.61099278
31,32,198057.632212311,0,20398.0370941339,239621.903053103,1019272.53610745,2300268.20002266
31,33,172051.049594808,0,10423.0844198246,134285.827118843,948835.12644761,2403736.23693315
31,34,144274.949456724,0,0,86942.2037754615,824015.778767499,2380039.40671834
31,35,128848.240393611,0,0,53886.6593300185,842232.628311303,2240270.65524384
31,36,88656.4790938883,0,0,31335.7381522584,595352.76240536,1874997.49400525
31,37,94017.3635331099,0,0,23585.1465114646,641520.863529637,2501346.64721201
31,38,85762.0994719769,0,0,6361.38186411654,528726.45611098,1731630.95647112
31,39,64262.9884659482,0,0,0,496834.864219743,1510029.56579439
31,40,71962.828799744,0,0,0,475864.900545732,2006837.44446114
32,1,20391.7604753919,0,3213.79043847313,21675.5277920439,78174.6371403363,379442.3431521
32,2,257632.483623873,119452.539461943,184276.045086641,334868.066408609,684829.043599939,1205375.5116287
32,3,762887.126820267,480146.495819554,687363.667954566,945124.157584808,1503488.70579894,2983103.56445776
32,4,1246820.41963362,879441.708085397,1163950.7107056,1504912.60333016,2273023.03344684,3128704.62311012
32,5,1632894.33570757,1203368.86047064,1521280.04229549,1961042.66124935,2806266.51374427,3741810.13669012
32,6,1872956.1158923,1405345.61985752,1756274.5446649,2248676.11077071,3097324.89198551,4415924.66746627
32,7,2058839.97878023,1519381.01126071,1997207.59439452,2483252.80399367,3402170.30156971,4593679.48859627
32,8,2081543.96828663,1554117.57680398,2012167.56619956,2523042.20922657,3514594.58264134,4810164.40531925
32,9,2103137.47859651,1526653.37777143,1994758.74491838,2544887.26566037,3723790.56459596,5298834.50202423
32,10,2013228.13537166,1473878.77067513,1941813.02590554,2449573.53548924,3485661.86786134,5514490.93732947
32,11,1939644.58090906,1376542.83508736,1856702.48939116,2410665.67773089,3488249.9607421,5030028.15012662
32,12,1828555.12765669,1257904.09858623,1737991.33548727,2301122.86262044,3318634.35833447,4951298.05951941
32,13,1678680.62793467,1046920.34385661,1529166.35680973,2164002.84957185,3241133.87405196,5144510.93050604
32,14,1609501.72609084,1033069.77289152,1451885.99361108,2034802.87404001,3283568.35188506,4810899.0322156
32,15,1435410.80017865,831614.076032005,1306777.86410732,1838426.70187919,2970646.80135214,4472316.05168732
32,16,1365896.38728392,758991.574900997,1264041.99694131,1839119.55077035,2814276.57637079,3946324.17120837
32,17,1203926.94404879,653074.825726646,1075695.9565713,1585911.88031708,2749173.34536743,5059408.02936341
32,18,1088445.48314357,569679.112915205,964938.863044517,1467280.31014427,2590974.03971745,4055453.58709977
32,19,961478.675985705,466915.566655111,807799.793264771,1353892.57916182,2333635.35117521,3703385.43714118
32,20,838723.445171963,365589.814258003,694189.198637949,1196719.63000386,2078581.2914715,3023256.91018213
32,21,807872.101256328,328547.35191016,686152.057222764,1132495.54244259,1974392.18864985,3588784.41786678
32,22,700335.46421641,189655.470052198,571840.886348661,1038411.56009004,1839274.4317085,3098940.12179053
32,23,621550.39597504,132112.505282808,480135.142657172,903342.414717805,1836682.92008765,3176967.51676999
32,24,564433.623981487,86145.3090995509,399227.685966625,810241.606727979,1698788.0403539,3345247.88274098
32,25,461252.278728145,56390.6393710911,300271.41610656,683870.015382051,1478338.11025209,3009699.02958891
32,26,437202.085317788,44348.6513489847,274818.347451227,677399.592083133,1509708.58762439,2611018.4911371
32,27,364912.85327604,28622.6017965141,131256.430430753,544793.854479404,1340265.57717892,2682313.61481487
32,28,332085.556224362,7892.72979472092,84533.956999491,496043.677461673,1401991.71656146,2805171.70309669
32,29,286150.44418132,0,66388.601313975,432584.675172879,1218828.15972041,2684724.81053346
32,30,258521.432323955,0,54094.050710797,366123.394592126,1098682.40213353,2780266.10401908
32,31,211636.872343174,0,30283.8235677472,263039.822654248,971507.629845686,3196910.08009113
32,32,165305.064205731,0,16652.8763323001,144882.826429089,820900.741871749,2181676.70100185
32,33,195655.533208242,0,5345.41047094569,140569.028943622,1093699.00229405,2559157.69023495
32,34,154070.037247637,0,0,81105.12054414,908331.999737969,2387493.36493304
32,35,118358.77331661,0,0,58644.6364205649,741896.591636099,1956796.48782548
32,36,97518.4142956253,0,0,32060.4227919672,731826.059686227,1777283.29385867
32,37,91397.8133659601,0,0,24264.7992707105,616342.862692793,2027557.63044102
32,38,83255.2158194839,0,0,10598.7561382833,617554.448773408,1975604.95325296
32,39,80599.6973051597,0,0,0,583656.133863364,2025159.00178571
32,40,82448.0993163815,0,0,0,546959.178106832,2307287.72469201
33,1,24235.7393612545,0,3022.84200169819,24107.405560254,74826.5722353541,402304.910215588
33,2,278132.511216662,130338.962656018,208657.624349548,380338.909761577,708101.638380017,1375807.6280357
33,3,803812.942568184,510436.785440769,729202.872364198,1010678.49639138,1567115.18622372,3283601.08904043
33,4,1312471.14182822,939978.733879319,1236378.34646549,1593076.56995855,2232029.79293379,3719234.17721803
33,5,1682926.2461657,1246719.28581166,1601855.12587341,2030502.51510667,2835550.86243055,3526588.53135879
33,6,1933064.66492431,1449663.46665145,1831880.8482323,2319353.45952938,3137558.74259021,4364962.56439678
33,7,2108703.01152708,1521228.91612147,2030780.36126447,2531721.80996258,3565665.51989098,4967530.70783236
33,8,2119533.50608915,1582345.77184011,2008733.42774784,2597545.68587085,3510321.49680668,5027396.74431892
33,9,2128401.95226329,1554550.92017776,2041696.21028274,2601050.95482829,3567183.06933329,5349738.63110364
33,10,2068175.92592773,1487863.3658296,1959556.07255205,2560268.22968825,3531360.9807716,5226878.79888605
33,11,1983079.03051251,1417981.0982504,1901373.65996364,2447187.41980305,3475143.38341726,5012961.16631844
33,12,1880371.93838202,1228655.261884,1742239.86157178,2450757.60231022,3458780.2685114,4992194.70799191
33,13,1774651.77216643,1137298.96980289,1639424.54377193,2256670.64797196,3288912.4084575,5453819.50143568
33,14,1614021.72338708,1026520.45125303,1519939.94347165,2127809.8403863,3087464.14576096,4024907.66597752
33,15,1529664.07138206,923973.400612045,1395376.30834111,2030672.61107531,3125483.71339992,4653627.92552131
33,16,1398317.35712277,796570.574117014,1266820.87925517,1842602.29184274,2910331.39922253,4495066.42662837
33,17,1232222.26826024,705256.111671658,1120982.84698688,1637038.4944132,2686242.30957845,4404204.55740897
33,18,1081476.1592123,530995.026874362,938025.253956239,1476832.58506741,2525088.5301055,4284929.59318793
33,19,999159.287031414,507681.27241511,865454.319737231,1381515.18443322,2314360.63462026,4082017.50759973
33,20,932613.888759645,407191.12773317,785041.089041692,1314427.94149947,2239767.0512222,3507423.81568159
33,21,799930.819904261,289528.787939311,658041.104600303,1163263.81020867,1979937.51145935,4015859.67937271
33,22,708566.073203227,191626.43660915,589530.996037207,1039825.14081356,1909476.1401552,3004236.67237852
33,23,642547.221085464,132596.392818607,499225.757253406,922159.293343565,1853369.02953847,3204955.78447689
33,24,525289.286431236,77375.358360796,383107.241250355,778248.109410467,1575800.09109189,3049618.05077141
33,25,490122.274718159,57832.4035140486,306421.311228987,738488.625263356,1658304.96989315,3373434.64795409
33,26,432162.419574178,41351.792068047,236630.297452351,692796.406314991,1515476.1144872,2844265.79862673
33,27,393159.395216497,30673.9504840194,173412.897336131,581475.337972816,1413913.26870737,3241812.42195853
33,28,334440.523404054,14230.6036881585,89596.812252672,470752.55875708,1334433.37278895,2875694.49511069
33,29,280491.71592788,0,69064.2234467862,412058.781891117,1185040.8339161,2626140.47212255
33,30,272263.50102612,0,46605.203220799,384463.740118554,1278285.896077,2394669.95661832
33,31,229858.244480903,0,33341.0740589226,311945.560512586,1021199.26624101,2368480.92020446
33,32,180321.54903148,0,18296.3853337158,175578.336830516,948083.095263306,2348948.96291756
33,33,148031.85322105,0,0,84969.3349038043,873319.803110551,2316810.19002628
33,34,146654.382931332,0,0,69206.1615324875,882492.86191602,1842281.57662823
33,35,122189.274374807,0,0,48124.6233990421,812340.84611281,2205266.91414602
33,36,112996.139145663,0,0,37202.041500504,728233.840215302,2371496.10076177
33,37,103176.181501649,0,0,32747.7622059772,660777.286371574,2180797.95743832
33,38,91582.5393817009,0,0,8113.84626605965,614638.576033628,2258090.75969825
33,39,72126.5855405837,0,0,0,460003.432469843,1808970.39520974
33,40,56907.4161308704,0,0,0,334669.9177606,1564304.70868246
34,1,23843.4583805159,0,4658.29144397197,24048.2658500182,85687.1205029519,411224.674775701
34,2,290546.370938355,139358.515769375,210966.274464159,391022.250218334,765701.911842796,1665957.2275049
34,3,831443.466517879,522392.735349615,746360.791181272,1042907.42127788,1633923.99909723,2743032.3588139
34,4,1378826.80193376,993535.905190046,1293888.93903367,1685672.71241365,2344968.06828198,3581248.31888843
34,5,1769517.37891907,1313919.64208302,1673678.46804457,2142494.49181779,2982710.6090972,4144494.88346597
34,6,1998507.26406347,1549707.09942099,1931676.47757751,2368243.42767182,3278912.74822477,4657747.67218636
34,7,2187923.03767406,1623251.40684008,2090471.93884742,2613911.68166631,3713948.24694953,5434343.0587968
34,8,2258719.00953515,1663214.90017856,2151288.35026173,2756792.69725746,3709953.10205437,6163723.77648736
34,9,2220554.50402359,1625068.9178308,2119547.82825067,2673624.04354087,3808779.24632655,5515511.06211132
34,10,2151969.68795496,1534363.09009032,2003256.30768544,2633319.47394745,3765417.04756144,5291904.55982878
34,11,2063583.73588544,1461834.35290922,1996366.85942776,2543402.13057436,3548070.30225239,5518959.98412782
34,12,1904613.03329536,1319464.66369265,1832100.85111358,2403781.75147128,3342263.36527062,4750361.53909667
34,13,1815268.68379221,1178253.79241427,1677926.37364555,2323358.55476932,3555266.61987924,5576848.93549843
34,14,1643710.43766562,1012934.95356061,1512718.93518156,2127266.33327895,3283453.60187967,4934108.98493841
34,15,1559509.11313412,941022.784832689,1420017.30647881,2076164.72288075,3149352.58433122,4978930.96064372
34,16,1363816.97139167,788908.518366056,1270252.22488232,1799462.26886661,2790173.21364991,4495808.45919419
34,17,1265661.08143961,689814.145445007,1134377.30455522,1706939.21622071,2707876.71420575,4209426.91591789
34,18,1147550.9995978,616494.080196849,999197.598941418,1581424.21463624,2591050.86189618,3767348.21799982
34,19,1078865.10338356,503125.300406222,934811.40040528,1483505.0076229,2616496.68095965,4270373.40860464
34,20,911736.377193884,389174.424467081,761107.590811613,1302670.76555567,2241587.27440281,3851382.0713538
34,21,805043.975387639,262223.048952658,679860.733089141,1126713.94622701,2101626.53762344,4019634.7930809
34,22,736823.280761728,175072.591593082,588530.731111159,1034222.1469511,2079457.34684674,4157125.5410204
34,23,654368.856205239,140187.537663178,517583.92507592,951727.310244665,1880303.57019906,3543825.60212826
34,24,528608.038338599,72995.7987785355,353466.706850111,813705.56663754,1585178.42674168,3366812.21707487
34,25,518039.315665302,67691.1932956074,329172.27149082,786435.961162404,1623940.3020821,3340692.2195404
34,26,450943.461071263,38135.6030081789,252211.180336374,678855.003663511,1559467.14113633,3557533.80980664
34,27,370433.7761857,26965.4852766283,150003.589687253,557283.768150196,1358672.32362983,2791952.88641793
34,28,332476.498772127,7471.46775188561,96659.2769159541,497672.774983518,1309375.3286643,2592179.32470386
34,29,303432.97315441,0,72597.2174133475,403412.9484768,1288735.48346755,3176615.03274003
34,30,264294.992391939,0,46203.7217659896,349642.237713085,1197933.89041937,2452131.2706731
34,31,220054.894904211,0,30970.3770802422,284633.647512164,1000903.56810878,2698163.50011261
34,32,192194.922422008,0,20373.0814817304,225128.750984102,1000691.06318328,1892549.38096043
34,33,204346.086317135,0,13933.6056939767,222877.613220537,1056129.45259121,3011255.09488995
34,34,159256.125512329,0,0,79931.1659732413,963744.802802511,2441230.12514523
34,35,120886.813465238,0,0,60839.5537645302,723885.255958414,2062926.43248524
34,36,113683.469710949,0,0,40665.2449697581,663510.847226866,2662624.02821294
34,37,89058.1718963958,0,0,26443.4475841202,615916.293758774,1806851.56235025
34,38,86808.4851314645,0,0,6728.46961977452,639978.023972552,2567007.56859289
34,39,81367.2647507076,0,0,0,580238.762444457,2278613.57941475
34,40,64058.3345630898,0,0,0,445980.771661722,1855154.88412755
35,1,22603.0964299003,0,5090.20301156409,25925.5769781445,78844.7417052638,392101.009654242
35,2,313267.679690618,147400.019546646,228519.977549889,439823.89073542,801013.202287195,1790792.750933
35,3,834354.736102459,528751.992228614,775001.643333958,1026050.74822749,1599874.25464304,2953772.65504874
35,4,1393703.16563737,997642.975874563,1308219.02175507,1682234.51299276,2410436.07968099,3645596.59782422
35,5,1831868.08075634,1355604.02695067,1748544.18561112,2187159.52954899,3095272.46336797,4253636.36316543
35,6,2092675.07825761,1540589.97224025,1985555.31362851,2522073.40188772,3507273.25164676,5482393.25653846
35,7,2284117.98526548,1699469.55283047,2213122.22161913,2795411.41313266,3741675.56919015,5141661.53393139
35,8,2284298.69167749,1707000.84467145,2200435.20296356,2738815.99679644,3731576.87252418,5409999.94408106
35,9,2282319.41554556,1722374.64082045,2221480.22982732,2789103.3198572,3790968.82640983,5082095.93379683
35,10,2223747.53376855,1610450.89205351,2118353.90167518,2778313.02031572,3880682.6514149,5015468.84488136
35,11,2141257.57086943,1510064.16785097,2030229.84198246,2647665.44322636,3809110.50650145,5224635.36921589
35,12,2029301.26404423,1378611.11691197,1954811.3133987,2544280.14804924,3706641.44651881,5182571.5351436
35,13,1892536.40395679,1219904.16553349,1781542.47672161,2435758.65595754,3453115.1752225,5627312.87536097
35,14,1749647.20392343,1108905.298849,1612793.90239665,2245116.39250529,3367238.2610652,4835756.98172066
35,15,1583135.3130751,947982.834414297,1460121.10008947,2093301.36909495,3227022.8727417,4164566.13815286
35,16,1458805.61054612,840036.55829172,1310387.49605179,1890637.8498954,3020216.31502983,5011761.36464481
35,17,1335886.28172763,706854.55411372,1243580.35735922,1806082.3520642,2823601.96685385,4839268.77855329
35,18,1200090.79770413,628481.013057129,1094145.34265203,1585392.17096282,2797680.58511523,4344444.33796387
35,19,1079651.03160385,532370.691757529,938233.74205374,1521887.89079211,2456584.10408526,4359685.79979191
35,20,881495.890723421,386448.359172906,751034.985875029,1232068.80840397,2201829.87543982,3623231.89504237
35,21,857046.650785355,297228.096810872,734245.246005748,1228136.3202679,2146271.92035713,4035507.13010695
35,22,734339.714438005,195134.754118898,585341.799073504,1029612.58798711,2123445.44739292,3818489.01280223
35,23,657708.049751303,122430.399744034,495087.803671771,945426.814396734,1827684.82111945,4212435.64246985
35,24,555895.834463568,85640.4658132628,385573.748639649,839545.195282081,1693467.6648232,3799175.68453147
35,25,541562.002768443,65102.9214085347,342285.102943858,802089.549326795,1751830.64411961,3848547.73157842
35,26,446305.330248624,36276.6557029504,255562.182038693,695467.01400525,1574679.89116983,2739596.2547642
35,27,394665.528496614,28754.7472224642,170160.256790126,612478.217534253,1444129.39814179,2612869.85918694
35,28,343672.600400677,16208.814713845,97184.8117706143,514822.342612966,1364765.64202465,3336839.26938315
35,29,313002.247852434,2337.11202595072,78127.7709651799,440837.474877637,1320431.37557281,2925557.75826704
35,30,249676.212045153,0,48920.3282123582,349437.849175128,1150029.62348854,2839438.84551899
35,31,222393.865231614,0,31378.013070205,298911.410028267,1060704.77555091,2623831.68711598
35,32,176418.991591465,0,18527.1862243379,173475.171146652,874069.708684496,2369457.56608165
35,33,162523.694113917,0,0,106735.751041494,894269.879114245,2389648.09137743
35,34,171898.151899525,0,0,86046.3930137119,988060.30977064,3063541.03567773
35,35,130733.977921403,0,0,51124.647905228,888214.420482863,2513122.56308519
35,36,105925.718599666,0,0,31388.1432876569,789865.498912852,1782318.72555219
35,37,95427.6694006609,0,0,27664.0869794663,729281.047278412,2004236.7989831
35,38,105802.902178028,0,0,29619.9642889158,685262.383748446,2710392.76773495
35,39,62087.3711414114,0,0,0,423355.619948633,1905926.41868111
35,40,75605.5462770511,0,0,0,525737.132389872,1915625.78525272
36,1,25085.3547112514,0,4917.19614874737,26555.2954461396,88241.3622722582,444748.233749314
36,2,324359.809973191,155474.878271459,240783.110763988,435301.310845545,812632.488392049,1346485.25034543
36,3,912334.5850869,592016.740498219,836916.213583351,1152637.35852812,1716130.88540069,2743504.82281479
36,4,1504414.70954569,1075304.25946268,1421937.53510485,1814107.77796704,2617023.40581419,4842948.47365297
36,5,1931635.54768829,1419281.19564232,1818684.28657936,2350659.14818877,3177322.44371849,4908322.39929231
36,6,2199139.99573524,1654259.37529691,2094183.30190768,2603006.94899543,3547511.39165149,5666728.20782627
36,7,2353801.21033374,1798938.51929701,2259938.32131522,2834351.64897515,3855323.32863488,5345250.64077937
36,8,2458198.36171488,1794802.57386677,2330782.04230933,2979443.19399834,4148214.0497254,6119039.99787662
36,9,2355335.11814484,1696685.55215191,2212254.30614731,2907995.10282736,4033651.125766,5522292.61697209
36,10,2320605.06408645,1666303.46313642,2192527.54697,2867309.35279496,4092876.82785404,5308839.22346711
36,11,2203980.50389219,1516521.17051457,2081724.37555492,2814054.09929121,3945292.10626363,5655000.83946771
36,12,2052272.61888789,1390544.16272163,1967028.06238963,2595952.44742236,3691207.0981037,5382057.23493858
36,13,1909812.94134624,1290824.88550927,1826757.35946058,2397946.01385581,3502921.4616679,5071411.84035961
36,14,1771727.97259294,1109963.25977505,1683494.91047677,2283468.44898614,3400307.81368094,5425107.55912054
36,15,1591257.85817979,970647.532140529,1473698.24330691,2090547.24601584,3181276.33454178,4720760.04481778
36,16,1484007.83135243,829142.173388314,1350299.26130687,1988267.76983883,3151745.06666911,4715390.74819108
36,17,1378820.59100265,791763.759306732,1260764.25261938,1822759.77408686,2941209.62037474,4263894.94650288
36,18,1189996.53993952,616012.019451532,1048661.86520942,1604656.69688757,2757709.56681536,4375461.13728414
36,19,1095828.38246274,528138.639775286,977954.955965022,1476667.45189657,2633028.90710496,3617186.50176499
36,20,962284.436137115,409628.896671252,793603.786997325,1344789.90854215,2389588.79996818,3996913.11748639
36,21,831617.834742521,280477.104552336,665894.440121043,1160855.80782969,2283331.59826714,3870167.29893901
36,22,759581.800955161,233475.283810552,634084.036849628,1049980.71437648,2059246.23121371,3644972.53244461
36,23,674360.320646248,135654.46162326,494186.220516512,989846.93808338,1945824.5844157,3716452.19092095
36,24,573787.153325262,87670.1150950319,424816.939510826,869460.337834141,1774252.97829835,2942192.19509228
36,25,540850.183623085,60151.5487597847,353491.240406845,847429.509899794,1733711.08813142,3320275.01529428
36,26,445456.087346954,36643.9041844277,229720.471576036,710447.650224077,1538285.27775258,2784535.22101222
36,27,394397.903580473,23682.2738313507,132891.905484845,577037.291609131,1490199.14182534,3663674.16733555
36,28,354320.650173779,18239.5349634303,121687.950241798,513229.772151797,1314659.28983191,3145525.40135264
36,29,315095.540878323,0,73934.546896314,452479.098445859,1294543.39038943,3293726.58615825
36,30,260710.214552323,0,50297.3002738005,374194.293503041,1176784.84806823,2509928.73770268
36,31,224058.606771098,0,31996.8384371716,251400.213308649,1136372.97001978,2626927.94487825
36,32,204256.647926354,0,14198.0081273135,212197.365871368,1092726.08486716,2644061.85776418
36,33,174619.4831147,0,0,116397.877721938,1018952.29221398,2913425.27563196
36,34,137249.571327922,0,0,68398.2770221847,826428.239864853,2385186.12799938
36,35,133838.347753222,0,0,59647.4673931757,801981.865580807,2760313.92723602
36,36,114576.226421721,0,0,47393.4790137965,684783.348867702,2942737.36631727
36,37,97638.360354585,0,0,28455.0290689997,668947.216125735,2059717.81961607
36,38,90865.6251506902,0,0,5782.54882006369,691436.2176002,2155241.33798167
36,39,64615.9298303093,0,0,0,481957.820796604,1851791.0655925
36,40,61575.9911949509,0,0,0,417551.405025361,1769209.26790432
37,1,25390.9594624062,0,4579.52835407467,29077.3525079707,86578.3082364584,462420.58782158
37,2,330380.970661874,162049.601047176,238393.482608302,439274.649491692,836865.229696773,1647634.51544145
37,3,921315.9843673,590077.328891786,845443.429525922,1153772.71947183,1739217.00282184,2650437.98830508
37,4,1551522.98952983,1118135.48062047,1471868.08129795,1904587.05553484,2729813.51560091,3629612.8964893
37,5,1984994.60047502,1484206.26707388,1865686.38331694,2386465.43700975,3326175.23098525,4877974.58255706
37,6,2286540.20353904,1706618.15597437,2202125.85815258,2761344.343989,3822325.12971526,5645253.47528795
37,7,2491585.77277306,1862987.35672914,2412787.46194987,3023095.64426354,4055543.40919531,5226897.30219502
37,8,2547068.70272109,1860189.76174185,2448326.74675035,3074308.08793923,4311943.46370368,6123819.24496051
37,9,2413873.03551454,1775894.6934091,2316697.99038472,2976167.00193728,3977758.5528697,5382877.84432049
37,10,2393700.18830584,1697118.6048163,2258162.33820925,2945900.56216325,4151318.01761245,6076305.2407018
37,11,2241997.97599655,1552629.60294832,2148554.67831372,2790098.64471411,4049723.60985599,5785080.02462726
37,12,2117580.4932493,1470368.54920313,2008233.98365534,2609338.02075356,3769068.44757789,5515387.43305642
37,13,1936367.01751441,1291184.18902723,1853764.81766838,2529155.9527876,3540072.59635467,4830503.75943867
37,14,1878130.7385167,1247666.04601009,1794108.19353629,2409556.13183544,3504721.24345755,4990324.92835319
37,15,1684892.53844485,1066616.14011063,1575040.60869495,2180002.73187658,3405664.82836422,4760640.72319172
37,16,1525841.14623402,963337.876577732,1415317.9009887,2008685.75717128,3111370.25572254,4516496.34315356
37,17,1352828.81643273,733537.042682432,1206031.84800255,1832997.50338361,2928599.3198471,4679015.34418183
37,18,1257476.60872656,673950.121259982,1096940.67360842,1705714.16254688,2890319.53825187,3999272.75976895
37,19,1077775.71998843,520532.751987622,939066.435714459,1492452.71259877,2612591.87349498,4059271.10189412
37,20,955521.035768265,376332.334919656,820007.033929785,1355712.372265,2481581.78357715,3850013.94970931
37,21,874350.192606197,289421.74728404,740649.030493441,1283285.35590202,2252068.22893068,4032913.64292874
37,22,757167.368591741,206912.90953756,607080.90688481,1048520.12493537,2149040.24313419,3824926.78637486
37,23,672316.86040717,125215.283756658,465453.50852858,1011861.66244239,2002030.08836963,3888482.92075887
37,24,582863.910216196,92262.6572439573,397023.374214871,888514.916017381,1804238.1680329,3573568.16947841
37,25,528167.947470454,57706.9612830759,313120.348966908,810758.543523507,1816803.74853456,3007680.31687552
37,26,476833.772658846,42214.6874808215,257768.163826029,757814.399415466,1628232.16530482,3227266.61870122
37,27,407564.385995435,29949.7035853842,157977.447409253,568914.43392686,1579725.20253964,3440996.95840968
37,28,338961.602983229,9504.42694047902,105228.775644548,530743.652659182,1280749.44014968,2544098.43131137
37,29,316791.168566553,0,75084.6388772357,445339.981429203,1343834.34828733,3287750.64304001
37,30,261504.414230825,0,49108.782162007,361789.544861052,1154281.85936833,2733044.99896509
37,31,218920.845696378,0,27108.186714705,265117.21447088,1100352.10343191,2415833.48556305
37,32,197167.224608176,0,15642.3986676479,168722.3309528,1069983.44882107,2220023.06574841
37,33,171757.371478073,0,0,118101.251115307,1012008.47321427,2744396.53331158
37,34,137544.435463235,0,0,68839.95062335,861060.87234198,2224954.45588435
37,35,124779.632499382,0,0,59472.2766115879,745640.302461009,2051324.51527047
37,36,119753.238392052,0,0,40400.0679045045,805283.995639018,2412197.96785228
37,37,106315.325529046,0,0,35973.2103415384,663777.179351455,2355188.82494496
37,38,102909.290826687,0,0,13007.7253680917,721660.449426709,2310559.21983543
37,39,62950.7158092403,0,0,0,464114.47113743,1839593.99241809
37,40,65891.8789425005,0,0,0,501400.020569799,1580329.11583308
38,1,32870.2179638821,0,8371.95830235322,32279.9256364576,90800.0308167212,1015956.9391747
38,2,338002.785456803,154205.582795502,253110.854364799,450594.806076864,870122.389491623,1886392.91759211
38,3,990262.972000562,631400.83475394,911424.191374711,1245370.25846285,1836930.84298201,3418362.3059751
38,4,1576557.01691801,1110124.18409368,1480713.67288229,1907987.90712353,2796929.77877259,4003404.59976792
38,5,2043528.46809461,1544460.18275132,1937405.35498864,2435180.60458961,3421470.80519242,4773193.17273878
